district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,training_split,survey_weight,normalized_reference_weight,calibrated_reference_weight_gender_ur
Krishnagiri,30,Rural,10,Female,1,6,6,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,12778.0,Other Backward Class,train,701999,0.2771484413343302,0.25638202666172666
Krishnagiri,30,Rural,6,Female,1,5,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12335.0,Other Backward Class,train,2992276,1.1813473088168562,1.0928303106005062
Krishnagiri,30,Rural,5,Female,1,6,9,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,19635.0,Other Backward Class,train,678925,0.2680388512418253,0.24795500770131118
Krishnagiri,30,Rural,2,Female,1,6,9,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,19635.0,Other Backward Class,train,678925,0.2680388512418253,0.24795500770131118
Krishnagiri,30,Rural,12,Female,1,5,4,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,9885.0,Other Backward Class,train,678925,0.2680388512418253,0.24795500770131118
Krishnagiri,30,Rural,8,Female,1,5,6,Casual labour in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11960.0,Scheduled Caste,train,504764,0.1992802779515097,0.18434843540500742
Krishnagiri,30,Rural,7,Female,1,5,6,Casual labour in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11960.0,Scheduled Caste,validation,504764,0.1992802779515097,0.18434843540500742
Krishnagiri,30,Rural,4,Female,1,5,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9977.0,Other Backward Class,validation,504764,0.1992802779515097,0.18434843540500742
Krishnagiri,30,Rural,13,Female,1,5,5,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,0.0,12239.0,Other Backward Class,train,8044494,3.1759574777504973,2.9379866284540292
Krishnagiri,30,Rural,13,Female,1,5,5,Casual labour in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,8169.0,Other Backward Class,train,2583252,1.019865078687849,0.9434477586691131
Krishnagiri,30,Rural,11,Female,1,5,5,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,8169.0,Other Backward Class,train,2583252,1.019865078687849,0.9434477586691131
Krishnagiri,30,Rural,1,Female,1,6,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12369.0,Other Backward Class,train,2585436,1.0207273195113744,0.9442453927771804
Krishnagiri,30,Rural,5,Female,1,5,7,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16613.0,Other Backward Class,holdout,7094728,2.8009908944186956,2.5911158609252984
Krishnagiri,30,Rural,12,Female,1,5,5,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,5559.0,Other Backward Class,validation,243360,0.09607826319285726,0.08887922918465382
Krishnagiri,30,Rural,10,Female,1,5,5,Casual labour in agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,5559.0,Other Backward Class,validation,243360,0.09607826319285726,0.08887922918465382
Krishnagiri,30,Rural,4,Female,1,5,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10024.0,Other Backward Class,holdout,1153121,0.455250916055271,0.42113948733003453
Krishnagiri,30,Rural,0,Female,1,6,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9943.0,Other Backward Class,validation,395349,0.1560833550091754,0.1443882083289107
Krishnagiri,30,Rural,9,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,7906.0,Other Backward Class,validation,1144012,0.4516546927670407,0.4178127249260116
Krishnagiri,30,Rural,6,Female,1,5,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,7906.0,Other Backward Class,train,1144012,0.4516546927670407,0.4178127249260116
Krishnagiri,30,Rural,7,Female,1,5,3,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11676.0,Other Backward Class,train,489431,0.193226826235796,0.17874856187982538
Krishnagiri,30,Rural,5,Female,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,10692.0,Other Backward Class,holdout,5037271,1.9887091095979095,1.8396974181221661
Krishnagiri,30,Rural,6,Female,1,5,5,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,11508.0,Other Backward Class,train,654027,0.25820914793406824,0.23886183278250978
Krishnagiri,30,Rural,4,Female,1,5,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,11508.0,Other Backward Class,train,654027,0.25820914793406824,0.23886183278250978
Krishnagiri,30,Rural,9,Female,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12271.0,Other Backward Class,train,978408,0.38627441376560273,0.3573313152042192
Krishnagiri,30,Rural,6,Female,1,5,4,Regular wage/salary earning,Literate,Below Primary,Not in labour force,Not in labour force,0.0,12271.0,Other Backward Class,train,978408,0.38627441376560273,0.3573313152042192
Krishnagiri,30,Rural,1,Female,1,5,3,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,8650.0,Other Backward Class,train,834754,0.329559970879727,0.3048664204421701
Krishnagiri,30,Rural,13,Female,1,5,7,Casual labour in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,14286.0,Other Backward Class,validation,3842977,1.5172031379441855,1.4035208478564816
Krishnagiri,30,Rural,10,Female,1,5,7,Casual labour in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,14286.0,Other Backward Class,holdout,3842977,1.5172031379441855,1.4035208478564816
Krishnagiri,30,Rural,6,Female,1,5,7,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,14286.0,Other Backward Class,train,3842977,1.5172031379441855,1.4035208478564816
Krishnagiri,30,Rural,3,Female,1,5,7,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,14286.0,Other Backward Class,train,3842977,1.5172031379441855,1.4035208478564816
Krishnagiri,30,Rural,75,Male,2,1,2,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,6870.0,Other Backward Class,validation,618101,0.24402560222620095,0.24480280484519845
Krishnagiri,30,Rural,65,Male,2,1,9,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,19635.0,Other Backward Class,train,678925,0.2680388512418253,0.2688925341967192
Krishnagiri,30,Rural,69,Male,2,1,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8472.0,Other Backward Class,validation,3690794,1.4571214551389644,1.4617622739743654
Krishnagiri,30,Rural,62,Male,2,2,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,7576.0,Other Backward Class,train,3069921,1.212001470329058,1.2158616010218015
Krishnagiri,30,Rural,61,Male,2,1,2,Self-employed in agriculture,Literate,Secondary,Employed,Employed,0.0,6847.0,Scheduled Caste,train,1901827,0.7508392301663467,0.7532305948871288
Krishnagiri,30,Rural,60,Male,2,1,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,9229.0,Other Backward Class,train,328084,0.12952720620219174,0.12993974030915997
Krishnagiri,30,Rural,69,Male,2,1,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,7348.0,Other Backward Class,train,4991184,1.9705140121465239,1.9767899464625958
Krishnagiri,30,Rural,71,Male,2,7,7,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,16613.0,Other Backward Class,train,7094728,2.8009908944186956,2.809911833201637
Krishnagiri,30,Rural,66,Male,2,1,3,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,10286.0,Scheduled Caste,holdout,4493140,1.7738867828827853,1.7795364747220195
Krishnagiri,30,Rural,61,Male,2,1,3,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,8948.0,Other Backward Class,train,243360,0.09607826319285726,0.09638426501029361
Krishnagiri,30,Rural,72,Male,3,1,2,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7769.0,Other Backward Class,validation,395349,0.1560833550091754,0.1565804683906746
Krishnagiri,30,Rural,62,Male,2,1,6,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,15943.0,Other Backward Class,validation,3495249,1.3799205019172054,1.3843154417034997
Krishnagiri,30,Rural,61,Male,2,1,3,Casual labour in non-agriculture,Literate,Primary,Employed,Employed,0.0,5955.0,Other Backward Class,train,1099775,0.43418997330261583,0.4355728346963168
Krishnagiri,30,Rural,66,Male,2,1,3,Regular wage/salary earning,Literate,Primary,Employed,Employed,0.0,8128.0,Other Backward Class,train,1099775,0.43418997330261583,0.4355728346963168
Krishnagiri,30,Rural,62,Male,2,1,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,12652.0,Other Backward Class,train,2889042,1.140590637948795,1.14422333067829
Krishnagiri,30,Rural,71,Male,2,1,2,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,6588.0,Other Backward Class,validation,739131,0.2918081145299136,0.2927375007450827
Krishnagiri,30,Rural,69,Female,3,1,1,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,0.0,3278.0,Other Backward Class,train,596217,0.23538582283882223,0.21774863324616514
Krishnagiri,30,Rural,69,Female,3,7,5,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7093.0,Other Backward Class,train,9900566,3.9087326837041996,3.6158558291082814
Krishnagiri,30,Rural,72,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,2822.0,Other Backward Class,train,2473197,0.9764154844419173,0.9032537926602494
Krishnagiri,30,Rural,61,Female,3,1,6,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,12778.0,Other Backward Class,holdout,701999,0.2771484413343302,0.25638202666172666
Krishnagiri,30,Rural,70,Female,3,7,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,12335.0,Other Backward Class,train,2992276,1.1813473088168562,1.0928303106005062
Krishnagiri,30,Rural,64,Female,2,2,2,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,6870.0,Other Backward Class,train,618101,0.24402560222620095,0.22574104387846694
Krishnagiri,30,Rural,60,Female,2,2,9,Casual labour in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,19635.0,Other Backward Class,train,678925,0.2680388512418253,0.24795500770131118
Krishnagiri,30,Rural,67,Female,3,7,5,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,12239.0,Other Backward Class,train,8044494,3.1759574777504973,2.9379866284540292
Krishnagiri,30,Rural,62,Female,2,2,4,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,8472.0,Other Backward Class,train,3690794,1.4571214551389644,1.3479410165982297
Krishnagiri,30,Rural,63,Female,3,1,1,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,0.0,3821.0,Other Backward Class,train,1375885,0.543197900859239,0.5024967054845801
Krishnagiri,30,Rural,61,Female,2,2,3,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,7348.0,Other Backward Class,train,4991184,1.9705140121465239,1.8228656584433647
Krishnagiri,30,Rural,78,Female,3,1,1,Others,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,3016.0,Other Backward Class,validation,4991184,1.9705140121465239,1.8228656584433647
Krishnagiri,30,Rural,74,Female,3,7,3,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,7598.0,Other Backward Class,train,2253453,0.8896607923517988,0.8229995300946981
Krishnagiri,30,Rural,62,Female,3,1,1,Casual labour in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,2764.0,Other Backward Class,holdout,1722137,0.6798978136922978,0.6289538507165194
Krishnagiri,30,Rural,71,Female,3,7,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10024.0,Other Backward Class,train,1153121,0.455250916055271,0.42113948733003453
Krishnagiri,30,Rural,63,Female,3,1,1,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,5229.0,Other Backward Class,train,7381587,2.914242515479017,2.695881667979377
Krishnagiri,30,Rural,61,Female,3,1,1,Casual labour in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,3271.0,Other Backward Class,holdout,3737295,1.4754799993398646,1.364923976149165
Krishnagiri,30,Rural,62,Female,3,1,1,Self-employed in agriculture,Illiterate,Not literate,Employed,Employed,0.0,2761.0,Other Backward Class,train,905511,0.3574947574869632,0.3307080855449748
Krishnagiri,30,Rural,60,Female,2,2,4,Self-employed in agriculture,Literate,Middle,Employed,Employed,0.0,12652.0,Other Backward Class,holdout,2889042,1.140590637948795,1.0551274903110235
Krishnagiri,30,Rural,75,Female,3,7,3,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,9648.0,Scheduled Caste,train,10270034,4.054598248075249,3.750791854126344
Erode,09,Rural,52,Male,2,1,4,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,0.0,15000.0,Other Backward Class,train,5323985,2.1019034848160096,2.10859788441333
Erode,09,Rural,48,Male,2,1,2,Regular wage/salary earning,Literate,Secondary,Employed,Employed,0.0,16913.0,Other Backward Class,validation,7049794,2.783251000112697,2.7921154387079956
Erode,09,Rural,49,Male,2,1,5,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,24600.0,15308.0,Scheduled Caste,holdout,4470732,1.7650401288655864,1.7706616447978303
Erode,09,Rural,53,Male,2,1,3,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,14675.0,Other Backward Class,holdout,2543682,1.0042428857451247,1.0074413214575677
Erode,09,Rural,47,Male,2,1,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,15925.0,Other Backward Class,holdout,2543682,1.0042428857451247,1.0074413214575677
Erode,09,Rural,50,Male,2,1,3,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,10290.0,Scheduled Caste,train,713921,0.2818552339616529,0.2827529210240542
Erode,09,Rural,55,Male,2,1,4,Casual labour in agriculture,Illiterate,Not literate,Employed,Employed,0.0,13627.0,Scheduled Caste,holdout,2714400,1.0716421663818694,1.0750552635763517
Erode,09,Rural,49,Male,2,1,2,Self-employed in agriculture,Literate,Primary,Employed,Employed,0.0,12642.0,Other Backward Class,train,8712196,3.4395655008043975,3.450520250187459
Erode,09,Rural,52,Male,2,1,3,Self-employed in agriculture,Literate,Below Primary,Employed,Employed,0.0,13675.0,Other Backward Class,holdout,769020,0.30360825920681744,0.3045752279676857
Erode,09,Rural,59,Male,2,1,2,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,24500.0,10808.0,Other Backward Class,train,4576106,1.806641669405051,1.8123956830177295
Erode,09,Rural,58,Male,3,1,3,Regular wage/salary earning,Literate,Middle,Employed,Employed,17500.0,15860.0,Other Backward Class,train,4576106,1.806641669405051,1.8123956830177295
Erode,09,Rural,22,Male,1,5,4,Regular wage/salary earning,Literate,Diploma/Certificate,Employed,Employed,14000.0,15000.0,Other Backward Class,validation,5323985,2.1019034848160096,2.10859788441333
Erode,09,Rural,20,Male,1,5,4,Regular wage/salary earning,Literate,Secondary,Employed,Employed,17500.0,15000.0,Other Backward Class,train,5323985,2.1019034848160096,2.10859788441333
Erode,09,Rural,22,Male,1,6,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,11877.0,Other Backward Class,train,225632,0.08907926808321322,0.08936297864399477
Erode,09,Rural,16,Male,1,5,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,17117.0,Other Backward Class,holdout,2523627,0.9963251935675574,0.999498412044429
Erode,09,Rural,17,Male,1,5,4,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,17793.0,Scheduled Caste,train,1117064,0.4410156516899486,0.44242025233998444
Erode,09,Rural,16,Male,1,6,4,Casual labour in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,14127.0,Scheduled Caste,train,3754781,1.482383453112836,1.4871047294527253
Erode,09,Rural,17,Male,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,15983.0,Other Backward Class,validation,2523963,0.996457846001946,0.9996314869665339
Erode,09,Rural,22,Male,1,1,2,Casual labour in non-agriculture,Literate,Middle,Employed,Employed,0.0,10983.0,Other Backward Class,train,10818173,4.271002928829151,4.284605741942813
